_id,objectid,trail_id,trail_name,park_name_short,park_name,park_name_full,blaze_color_full,blaze_color_short,base_color,cap_color,dot_color,dash_color,image_link,mileage,track,track_num,difficulty,configuration,surface,service_road,globalid,trail_status,shape_length
35988,21242,BP5062, ,BP,Boyce,Boyce Park,,,,,,,,0.00455242,,,,<Null>,,,{CF78F4E4-23FE-4CAA-BC3A-BDC74EE78E36},Active,8.58761200869798e-05
35989,21243,BP13130, ,BP,Boyce,Boyce Park,,,,,,,,0.02554401,,,,<Null>,Dirt,No,{B620823F-3D22-4A74-A870-6FCA08989C04},Closed,0.000480374832409051
35990,21244,BP5064, ,BP,Boyce,Boyce Park,,,,,,,,0.01665922,,,,<Null>,,,{1A71CA2C-187C-4E31-9EB1-A805BA04C4D3},Active,0.000294761912436484
35991,21245,BP5066, ,BP,Boyce,Boyce Park,,,,,,,,0.01000778,,,,<Null>,,,{C87BCE79-DB64-4C4F-A95F-CC057C21E3CF},Active,0.000189387672107245
35992,21246,BP5068, ,BP,Boyce,Boyce Park,,,,,,,,0.13519848,,,,<Null>,,,{8728EDF9-DBF1-49A9-9944-2E68A840A0B8},Active,0.00223795119981513
35993,21247,BP5069, ,BP,Boyce,Boyce Park,,,,,,,,0.02537615,,,,<Null>,,,{277C3FAC-5780-4C85-905D-9147174D6D8A},Active,0.000414095545415926
35994,21248,BP5070, ,BP,Boyce,Boyce Park,,,,,,,,0.03516923,,,,<Null>,,,{3096D5F5-F7A0-41E2-A6DA-7D7AEBB866C0},Active,0.000607847002614242
35995,21249,BP5077, ,BP,Boyce,Boyce Park,,,,,,,,0.20653064,,,,<Null>,,,{B4A10CA7-FA49-4E3C-8D76-12575F19A024},Active,0.00350146899167059
35996,21250,BP5079, ,BP,Boyce,Boyce Park,,,,,,,,0.39645873,,,,<Null>,,,{71FD402D-81D7-4D54-AE19-0E5417008234},Active,0.00676112853802995
35997,21251,BP5080, ,BP,Boyce,Boyce Park,,,,,,,,0.02429757,,,,<Null>,,,{342D906E-6696-47A8-ACEF-DC160BFB79ED},Active,0.000382783342043504
35998,21252,BP5083, ,BP,Boyce,Boyce Park,,,,,,,,0.05672915,,,,<Null>,,,{08BA5649-4852-414B-9D24-D18A0D3C9AB4},Active,0.000991542852754594
35999,21253,BP5084, ,BP,Boyce,Boyce Park,,,,,,,,0.27428265,,,,<Null>,,,{5D9A58B5-7B35-41B5-9EA7-0C41C6E3550A},Active,0.00438822324137031
36000,21254,BP5085, ,BP,Boyce,Boyce Park,,,,,,,,0.3496798,,,,<Null>,,,{F8D7DE9A-FBB5-4787-A437-FE40D7EE88F9},Active,0.00605022951949457
36001,21255,BP5087, ,BP,Boyce,Boyce Park,,,,,,,,0.11051817,,,,<Null>,,,{9A5F52CE-EEB9-47C9-90F7-C5B0A5B5FB0C},Active,0.00170526507269056
36002,21256,BP5088, ,BP,Boyce,Boyce Park,,,,,,,,0.22679005,,,,<Null>,,,{EE622600-2BF4-453C-BBE9-1A531B01B16D},Active,0.0039617226629043
36003,21257,BP5089, ,BP,Boyce,Boyce Park,,,,,,,,0.2092481,,,,<Null>,,,{5F06C860-DC0A-4578-B5E8-9B996420F938},Active,0.00387047081846433
36004,21258,BP13155, ,BP,Boyce,Boyce Park,,,,,,,,0.16370365,,,,<Null>,Dirt,,{317830F3-0D49-4A10-A1D5-8B7837F010B1},Active,0.00238878715797295
36005,21259,BP5094, ,BP,Boyce,Boyce Park,,,,,,,,0.05040216,,,,<Null>,,,{09370FA9-170C-4A00-95CC-EA62192146AB},Active,0.000855007617633139
36006,21260,BP5095, ,BP,Boyce,Boyce Park,,,,,,,,0.31666435,,,,<Null>,,,{C4FAC224-84E5-49E3-B456-2DA23982D406},Active,0.00547760575946696
36007,21261,BP13162,,BP,Boyce,Boyce Park,,,,,,,,0.0563636,,,,<Null>,,,{CA42865E-EAD8-46EC-8EF4-4B6C31F81CA4},Closed,0.000864610958390357
36008,21262,BP5102, ,BP,Boyce,Boyce Park,,,,,,,,0.04163889,,,,<Null>,,,{88231444-1FBC-4D20-B3D3-2FEBB7EE3B64},Active,0.000650112165905652
36009,21263,BP5103, ,BP,Boyce,Boyce Park,,,,,,,,0.0116928,,,,<Null>,,,{385C54CA-E441-4ACD-9966-5CE449983CD8},Active,0.000209084718648594
36010,21264,BP5104, ,BP,Boyce,Boyce Park,,,,,,,,0.00785277,,,,<Null>,,,{B656DD13-D6FD-4626-84FF-033F4EED4AFB},Active,0.000146277176144093
36011,21265,BP5105, ,BP,Boyce,Boyce Park,,,,,,,,0.00596985,,,,<Null>,,,{706D6D96-EC92-4E86-9005-12FFA76333F2},Active,0.000106627780105705
36012,21266,BP5106, ,BP,Boyce,Boyce Park,,,,,,,,0.03721559,,,,<Null>,,,{4BDB4DD0-BD72-4539-AB43-BF77A4503DC1},Active,0.000596370832298214
36013,21267,BP5107, ,BP,Boyce,Boyce Park,,,,,,,,0.00992994,,,,<Null>,,,{E7D07227-B04B-4AA4-8F5E-ACBA20DB73B9},Active,0.000173546923439968
36014,21268,BP5109,Green with Yellow Cap,BP,Boyce,Boyce Park,Green with Yellow Cap,GN/YL Cap,Green,Yellow, , ,https://apps.alleghenycounty.us/GIS/GREENbase_YELLOWcap.png,0.04063183,,,Easy,Access Trail,,,{C7CFAB6C-BB64-4F5E-B733-73108AFA378C},Active,0.000648566998300839
36015,21269,BP13172,Blue with Yellow Dot,BP,Boyce,Boyce Park,Blue with Yellow Dot,BL/YL Dot,Blue, ,Yellow, ,https://apps.alleghenycounty.us/GIS/BLUEbase_YELLOWdot.png,1.24482261,,,Easy-Moderate,Point to Point,,,{92C5D22C-2C8A-4246-A588-496AD5F69D26},Active,0.0204494007785325
36016,21270,BP5113,White,BP,Boyce,Boyce Park,White,WT,White, , , ,https://apps.alleghenycounty.us/GIS/WHITEbase.png,1.77300457,,,Moderate,Complete Loop,,,{EE5964AD-6F6A-49AA-9659-6C22DA98AA25},Active,0.028913015038048
36017,21271,BP5114,White with Red Dot,BP,Boyce,Boyce Park,White with Red Dot,WT/RD Dot,White, ,Red, ,https://apps.alleghenycounty.us/GIS/WHITEbase_REDdot.png,1.81099175,,,Easy-Moderate,Point to Point,,,{CB6BD11B-5761-43E2-B38C-A9869B4817E1},Active,0.0295696540440665
36018,21272,BP5115,White with Black Dot,BP,Boyce,Boyce Park,White with Black Dot,WT/BK Dot,White, ,Black, ,https://apps.alleghenycounty.us/GIS/WHITEbase_BLACKdot.png,0.41468162,,,Easy-Moderate,Access Trail,,,{29B123DF-4BA2-47E2-9E85-6FB9AB6AAA68},Active,0.00689303761679465
36019,21273,BP13176,White with White Cap,BP,Boyce,Boyce Park,White with White Cap,WT/WT Cap,White,White,,,https://apps.alleghenycounty.us/GIS/WHITEbase_WHITEcap.png,0.10070751,,,Easy-Moderate,Connector Trail,Dirt,No,{04DF9DB5-C77C-4806-9F58-DEB9F09FBBFA},Active,0.00163157563391326
36020,21274,BP5117,Blue with Blue Cap,BP,Boyce,Boyce Park,Blue with Blue Cap,BL/BL Cap,Blue,Blue, , ,https://apps.alleghenycounty.us/GIS/BLUEbase_BLUEcap.png,0.18859045,,,Easy-Moderate,Connector Trail,,,{82B04A71-22D4-49A5-8B2F-2A015796ED06},Active,0.00328193901723451
36021,21275,BP13178,Blue,BP,Boyce,Boyce Park,Blue,BL,Blue,,,,https://apps.alleghenycounty.us/GIS/BLUEbase.png,1.2125278,,,Moderate,Point to Point,Dirt,No,{B2995312-6BA6-4A51-B19B-C45602CA38AD},Active,0.0191031876413971
36022,21276,BP5119,Blue with Black Dot,BP,Boyce,Boyce Park,Blue with Black Dot,BL/BK Dot,Blue, ,Black, ,https://apps.alleghenycounty.us/GIS/BLUEbase_BLACKdot.png,0.51284855,,,Easy-Moderate,Complete Loop,,,{E4593F48-C9B3-421E-854F-2FD5E11E3F3D},Active,0.00884513130911956
36023,21277,BP5120,Blue with Red Dot and Blue Cap,BP,Boyce,Boyce Park,Blue with Red Dot and Blue Cap,BL/RD Dot/BL Cap,Blue,Blue,Red, ,https://apps.alleghenycounty.us/GIS/BLUEbase_REDdot_BLUEcap.png,0.16004533,,,Easy,Connector Trail,,,{2D897204-0DBA-4BBC-898F-7B1058F414FB},Active,0.00258645454439826
36024,21278,BP5121,Orange with Black Dot,BP,Boyce,Boyce Park,Orange with Black Dot,OR/BK Dot,Orange, ,Black, ,https://apps.alleghenycounty.us/GIS/ORANGEbase_BLACKdot.png,0.34355984,,,Easy-Moderate,Connector Trail,,,{0616FC78-3E02-4E3D-AA3B-4028523D0DA9},Active,0.00582058991654125
36025,21279,BP5122,Blue with Yellow Cap,BP,Boyce,Boyce Park,Blue with Yellow Cap,BL/YL Cap,Blue,Yellow, , ,https://apps.alleghenycounty.us/GIS/BLUEbase_YELLOWcap.png,0.03605732,,,Easy,Connector Trail,,,{5012583B-A4D5-435E-BC6D-3E3424DA6124},Active,0.0006612002781671
36026,21280,BP13183, ,BP,Boyce,Boyce Park,<Null>,<Null>,,, , ,<Null>,0.03297656,,,Easy-Moderate,<Null>,,,{20D20610-53FF-4CDC-B870-9E5E4E563550},Active,0.000595701556421022
36027,21281,BP13185, ,BP,Boyce,Boyce Park,,,,,, ,,0.12449823,,,Easy-Moderate,<Null>,Dirt,No,{D7FB5AC4-FB67-4F65-89F5-46442521CB94},Active,0.00206234017265559
36028,21282,BP13189,Orange with Yellow Dot,BP,Boyce,Boyce Park,Orange with Yellow Dot,OR/YL Dot,Orange, ,Yellow, ,https://apps.alleghenycounty.us/GIS/ORANGEbase_YELLOWdot.png,0.21979485,,,Moderate,Connector Trail,Dirt,No,{0718595A-5466-4E95-A8CA-6460607E59F2},Active,0.00394890798590226
36029,21283,BP5130,Green with Red Dot,BP,Boyce,Boyce Park,Green with Red Dot,GN/RD Dot,Green, ,Red, ,https://apps.alleghenycounty.us/GIS/GREENbase_REDdot.png,0.37581716,,,Easy-Moderate,Point to Point,,,{082A161D-E64E-4065-B8FB-78D930202439},Active,0.00648584008028753
36030,21284,BP5131,Orange with White Dot,BP,Boyce,Boyce Park,Orange with White Dot,OR/WT Dot,Orange, ,White, ,https://apps.alleghenycounty.us/GIS/ORANGEbase_WHITEdot.png,0.43358757,,,Easy-Moderate,Access Trail,,,{A105E180-7993-4171-969F-495324B452D6},Active,0.00758672724244442
36031,21285,BP5132,Orange,BP,Boyce,Boyce Park,Orange,OR,Orange, , , ,https://apps.alleghenycounty.us/GIS/ORANGEbase.png,1.20575898,,,Easy-Moderate,Point to Point,,,{328C718B-6729-4F21-AF94-941783D6CF8D},Active,0.0200831700040509
36032,21286,BP5133,Yellow with Black Dot and Red Cap,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,<Null>,0.02748003,,,Moderate,<Null>,,,{A3255DA0-2551-46F7-AADC-6ED3E3DB3E93},Closed,0.000477834191940227
36033,21287,BP5134,Green with Orange Cap,BP,Boyce,Boyce Park,Green with Orange Cap,GN/OR Cap,Green,Orange, , ,https://apps.alleghenycounty.us/GIS/GREENbase_ORANGEcap.png,0.01115782,,,Easy-Moderate,Access Trail,,,{C98C161F-9C94-4A17-956D-8948231E2464},Active,0.000198768261287257
36034,21288,BP5135,White with Red Dot and Red Cap,BP,Boyce,Boyce Park,White with Red Dot and Red Cap,WT/RD Dot/RD Cap,White,Red,Red, ,https://apps.alleghenycounty.us/GIS/WHITEbase_REDdot_REDcap.png,0.07014328,,,Easy-Moderate,Connector Trail,,,{FBDD7D4E-D893-48F3-BBED-C3E2A99FB2DA},Active,0.00116591504574803
36035,21289,BP13196,,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,<Null>,0.11625302,,,,<Null>,,No,{3C18D910-6E14-41EC-A016-09CF83D4A87C},Active,0.00193249336429805
36036,21290,BP5137,Blue with Red Cap,BP,Boyce,Boyce Park,Blue with Red Cap,BL/RD Cap,Blue,Red, , ,https://apps.alleghenycounty.us/GIS/BLUEbase_REDcap.png,0.10207591,,,Easy,Connector Trail,,,{B7C5ED22-C781-45F0-AC7D-E043FF72CA18},Active,0.00178831537621819
36037,21291,BP13200,Blue with Red Dot,BP,Boyce,Boyce Park,Blue with Red Dot,BL/RD Dot,Blue,,Red,,https://apps.alleghenycounty.us/GIS/BLUEbase_REDdot.png,1.60119695,,,Easy-Moderate,Point to Point,Dirt,No,{9A0170AF-FD39-46D0-84F5-E1DEFEDA4641},Active,0.0260124223102596
36038,21292,BP13201, ,BP,Boyce,Boyce Park,,,,,,,,0.0429067,,,Easy-Moderate,<Null>,Dirt,No,{6D25C57A-8AC2-4515-B2E3-6160225A17E7},Active,0.000788227448917589
36039,21293,BP5145,Gravel or Paved Trail/Road,BP,Boyce,Boyce Park,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,1.04600837,,,Easy,Service Road,Reclaimed Asphalt,Yes,{1ED6CFD4-142D-4126-935D-9876C6ED187C},Active,0.0165264632064891
36040,21294,BP5146,Gravel or Paved Trail/Road,BP,Boyce,Boyce Park,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.4947782,,,Easy-Moderate,Service Road,Reclaimed Asphalt,Yes,{3E699B49-11EF-4510-B83D-CACD542ADA59},Active,0.00874349099577008
36041,21295,BP5147,Gravel or Paved Trail/Road,BP,Boyce,Boyce Park,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.39022463,,,Moderate,Service Road,Crushed Limestone,Yes,{6C43823E-662F-4280-85E9-E6AA67429215},Active,0.00665840166555865
36042,21296,BP5148,Green with Green Cap,BP,Boyce,Boyce Park,Green with Green Cap,GN/GN Cap,Green,Green, , ,https://apps.alleghenycounty.us/GIS/GREENbase_GREENcap.png,0.01930859,,,Easy,Access Trail,,,{097D6941-8FDE-4E8B-B92B-2D784F8F265F},Active,0.000359900156538969
36043,21297,BP6227, ,BP,Boyce,Boyce Park,,,,,,,,0.03707365,,,,<Null>,,,{EECF1A77-2D25-4D79-AB56-845549C57DEC},Closed,0.000575294289830512
36044,21298,BP4974, ,BP,Boyce,Boyce Park,,,,,,,,0.0184922,,,,<Null>,,,{0DF78CA4-22BF-44E0-85CE-70ABBACAE499},Active,0.000309707492942266
36045,21299,BP24780,Yellow  Loop Access,BP,Boyce,Boyce Park,Yellow,YL,Yellow,,,,https://apps.alleghenycounty.us/GIS/YELLOWbase.png,0.09452337,,,Easy-Moderate,Access Trail,Dirt,No,{98E99157-C9D3-4603-B699-026E49460287},Active,0.00164101022285109
36046,21300,BP28378,Green,BP,Boyce,Boyce Park,Green,GN,Green, , , ,https://apps.alleghenycounty.us/GIS/GREENbase.png,0.05069546,,,Easy-Moderate,Connector Trail,Dirt,,{FCA62201-5D22-41E3-9B74-7308511B4165},Active,0.000851824327508222
36047,21301,BP28379,Green,BP,Boyce,Boyce Park,Green,GN,Green, , , ,https://apps.alleghenycounty.us/GIS/GREENbase.png,2.3156893,,,Easy-Moderate,Complete Loop,Dirt,,{D80A1807-26A3-496E-A3B4-47A180F1B18D},Active,0.0390482996393969
36048,21302,BP28778,,BP,Boyce,Boyce Park,<Null>,<Null>,, ,, ,<Null>,0.23126225,,,Easy-Moderate,<Null>,,,{6566D8F3-B69A-407D-9A1F-7492C060BBFC},Closed,0.00351882013085016
36049,21303,BP13199,White with Blue Dot,BP,Boyce,Boyce Park,White with Blue Dot,WT/BL Dot,White,,Blue,,https://apps.alleghenycounty.us/GIS/WHITEbase_BLUEdot.png,0.76901567,,,Easy-Moderate,Point to Point,Dirt,No,{A82D6936-A23B-47D3-BD61-45D1D87B9CCF},Active,0.0124057350806061
36050,21304,BP28780,,BP,Boyce,Boyce Park,<Null>,<Null>,, ,, ,<Null>,0.07030566,,,Easy-Moderate,<Null>,,,{0472B52C-E7D2-40C8-A0D8-C0E1BA29B64B},Closed,0.00111270072939862
36051,21305,BP5090, ,BP,Boyce,Boyce Park,,,,,,,,0.01473559,,,,<Null>,,,{F0035503-D5EA-432D-9A54-0B2434BDC868},Closed,0.000278792529390714
36052,21306,BP36050, ,BP,Boyce,Boyce Park,,,,,,,,0.13099086,,,,<Null>,,,{E8C6C9D4-9AFC-44E2-A3ED-171053FA9DCF},Active,0.00241089101158681
36053,21307,BP36855,,BP,Boyce,Boyce Park,,,,,,,,0.0279338,,,Easy,<Null>,Dirt,,{CDE369F8-9844-4B17-9FC3-7A4456A87308},Active,0.000495954652795789
36054,21308,BP36856, ,BP,Boyce,Boyce Park,,,,,,,,0.32977139,,,Moderate,<Null>,Dirt,,{F8ACE69B-0F3B-4E07-8CC8-0CD80A22C97F},Active,0.00533496563919743
36055,21309,BP36858,,BP,Boyce,Boyce Park,,,,,,,,0.04696734,,,Easy,<Null>,Dirt,No,{A584E68D-92F4-462D-A026-6AD1031B6836},Closed,0.000775962748980267
36056,21310,BP42071,Yellow Loop,BP,Boyce,Boyce Park,Yellow,YL,Yellow,,,,https://apps.alleghenycounty.us/GIS/YELLOWbase.png,0.99925028,,,Moderate,Complete Loop,,No,{3AA278B7-BE7C-4C71-B0FC-5D18ACD17FAE},Active,0.0165871959251237
36057,21311,BP42072, ,BP,Boyce,Boyce Park,<Null>,<Null>,,,,, ,0.0107348,,,,<Null>,Dirt,,{6DFFBCF1-3B04-4E65-90B4-170807C48707},Active,0.00016000685796093
36058,21312,BP5124,Decommissioned Yellow with Red Dot,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,<Null>,0.27238754,,,,<Null>,,,{76D17A9C-BA38-41FB-9EDB-B82F6F2CDA10},Closed,0.0045543896926021
36059,21313,BP42477,Decommissioned Yellow,BP,Boyce,Boyce Park,,,,,,,,0.04490472,,,,<Null>,,,{14B4B879-BAA7-49E9-8B6A-01DFC2527ED1},Closed,0.0006845530582416
36060,21314,BP42481,Blue Loop,BP,Boyce,Boyce Park,Blue,BL,Blue,,,,https://apps.alleghenycounty.us/GIS/BLUEbase.png,1.40332581,,,Moderate,Complete Loop,,No,{C22908D9-1525-4C79-93BC-FE9C894D3DC9},Active,0.0219784151043928
36061,21315,BP42484,Blue Loop Access,BP,Boyce,Boyce Park,Blue,BL,Blue,,,,https://apps.alleghenycounty.us/GIS/BLUEbase.png,0.09980553,,,Easy,Access Trail,Dirt,No,{5AE7640C-AF62-4B7E-8A76-E91572BC375D},Active,0.00154983746116405
36062,21316,BP43374,,BP,Boyce,Boyce Park,,,,,,,,0.26280619,,,Easy-Moderate,<Null>,Dirt,No,{CB3A99B0-EFAC-4AA2-ADCF-5A7233EDEEDA},Active,0.00397553128238594
36063,21317,BP43376,,BP,Boyce,Boyce Park,,,,,,,,0.03440616,,,Easy-Moderate,<Null>,Dirt,No,{1887BE12-E740-403B-9A02-CD93A3A29C88},Active,0.000631540054995649
36064,21318,BP43378,,BP,Boyce,Boyce Park,,,,,,,,0.07489697,,,Easy,<Null>,Dirt,No,{0AE84001-9FF2-43E0-9429-6621D449F9A6},Closed,0.0011794089151732
36065,21319,BP43379,,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,<Null>,0.37937091,,,Moderate,<Null>,Dirt,No,{7BAA1774-1D1C-4C76-BF09-3E82F311E8CC},Closed,0.00609983075655274
36066,21320,BP43381,,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,,0.27865522,,,Moderate-Difficult,<Null>,Dirt,No,{CB2F74B7-184E-457C-BEF6-DA2CFAB5927B},Closed,0.00444965578210782
36067,21321,BP44970,Old White with White Cap - De-blazed / replaced,BP,Boyce,Boyce Park,,,,,,Black,,0.04067177,,,Moderate,<Null>,Dirt,No,{BD021F5E-FCE9-4759-8C91-97A629F7C8C4},Closed,0.000608925731808614
36068,21322,BP44972,White with White Cap,BP,Boyce,Boyce Park,White with White Cap,WT/WT Cap,White,White,,,https://apps.alleghenycounty.us/GIS/WHITEbase_WHITEcap.png,0.02158837,,,Easy-Moderate,Access Trail,Dirt,No,{E7F76C77-27DE-4E7E-8863-DC367EE53AAA},Active,0.00036339012142227
36069,21323,BP46653,,BP,Boyce,Boyce Park,,,,,,,,0.10873515,,,Easy,<Null>,Dirt,,{672A70D9-2215-4380-B2C6-9C9E86FD8AFF},Active,0.00185690365026748
36070,21324,BP6228,,BP,Boyce,Boyce Park,,,,,,,,0.0602525,,,,<Null>,,,{2168DCAF-7986-4839-B659-4F52F0C4FEF7},Active,0.00113357598489928
36071,21325,BP6229,,BP,Boyce,Boyce Park,,,,,,,,0.11299876,,,Easy-Moderate,<Null>,Dirt,,{16F837FF-3EF1-4C64-9F58-7B04D74942D2},Closed,0.00182763280658333
36072,21326,BP6230,,BP,Boyce,Boyce Park,,,,,,,,0.05581603,,,Easy-Moderate,<Null>,Dirt,,{16C070E3-B642-4B99-B22F-48948147D886},Closed,0.000943342209382444
36073,21327,BP13051,,BP,Boyce,Boyce Park,,,,,,,,0.01950452,,,Easy-Moderate,,Dirt,No,{170D73D3-269C-4683-AF58-5E074DAE71CD},Closed,0.000359729670122865
36074,21328,BP13050,,BP,Boyce,Boyce Park,,,,,,,,0.03003076,,,,,,,{A3891FE6-DE48-4EBB-A200-27FFE2D92539},Closed,0.00054321698057343
36075,21329,BP55982,Old Green,BP,Boyce,Boyce Park,,,,,,,,0.01232712,,,Easy,Point to Point,Dirt,No,{E19C884B-043C-4954-B58F-DA71414C95BE},Closed,0.000229029925184381
36076,21330,BP13053,,BP,Boyce,Boyce Park,,,,,,,,0.01434654,,,,,,,{4C159EC8-DC5C-49C9-9C53-8E44D29169F7},Active,0.000225117235240578
36077,21331,BP13054,,BP,Boyce,Boyce Park,,,,,,,,0.01724891,,,,,,,{9579E00B-2B72-4177-8788-77D5FB8E4A7C},Active,0.000253284008224672
36078,21333,RH2182, ,RH,Round Hill,Round Hill,,,,,,,,0.1514675,,,,<Null>,,,{327018DC-12C3-4CB9-873C-7920EA72EBB3},Active,0.00238502471084571
36079,21334,RH6197, ,RH,Round Hill,Round Hill,,,,,,,,0.31216703,,,,<Null>,,,{1AC633C6-2515-4DFB-9CA2-5126427219FD},Active,0.00510090197115158
36080,21335,HH15413, ,HH,Harrison Hills,Harrison Hills,<Null>,<Null>,,, , ,<Null>,0.45626732,,,Easy-Moderate,<Null>,,,{11199D2E-005D-493B-B365-D5A167AAFD41},Active,0.00756336308886598
36081,21336,HH16723,,HH,Harrison Hills,Harrison Hills,,,,,,,,0.0698305,,,Easy,<Null>,Dirt,,{57F720C5-6B14-489B-8236-4CA0DF940D38},Closed,0.00103793483345384
36082,21337,HH16274,,HH,Harrison Hills,Harrison Hills,,,,,,,,0.14891032,,,Easy,<Null>,Dirt,,{0AD6C56C-917E-4F8B-90AB-0ADE552F22A7},Active,0.00243776544446666
36083,21338,HH4768, ,HH,Harrison Hills,Harrison Hills,<Null>,<Null>,, , , ,<Null>,0.19367759,,,Moderate,<Null>,,,{1153679B-11E0-437B-AC52-C76DB43344FC},Closed,0.00322046041504168
36084,21339,HH25185,,HH,Harrison Hills,Harrison Hills,,,,,,,,0.11419136,,,Easy-Moderate,<Null>,Dirt,,{6AEAFE64-99A5-46C9-B807-4513D8358F21},Closed,0.00174514141073353
36085,21340,HH25186,Yellow,HH,Harrison Hills,Harrison Hills,Yellow,YL,Yellow,,,,https://apps.alleghenycounty.us/GIS/YELLOWbase.png,3.11126507,,,Moderate-Difficult,Point to Point,,,{0E3113B1-2877-48D8-ABE0-5CFA43D38C8C},Active,0.0506664183866897
36086,21341,RH2183, ,RH,Round Hill,Round Hill,,,,,,,,0.66940632,,,,<Null>,,,{F9EA4514-B6E8-48D9-AFD1-8CBC45513178},Closed,0.0116616085720922
36087,21342,RH2186, ,RH,Round Hill,Round Hill,,,,,,,,0.28893388,,,,<Null>,,,{23BDE8D8-35E7-466D-AF71-45A03FBE6BF6},Active,0.00461964711380729
36088,21343,RH2188, ,RH,Round Hill,Round Hill,,,,,,,,0.158292,,,,<Null>,,,{41F9D0D3-5E0E-4126-87DC-8D66B6FF5EEE},Active,0.00298358350069149
36089,21344,RH2189, ,RH,Round Hill,Round Hill,,,,,,,,0.22273193,,,,<Null>,,,{EAE54BC5-A283-4519-9C87-92CCCEBBAECC},Closed,0.00354586649367167
36090,21345,RH2190, ,RH,Round Hill,Round Hill,,,,,,,,0.13365184,,,,<Null>,,,{A5C666CE-7F36-434B-B5FF-E277B5B9C07F},Closed,0.0023961995910158
36091,21346,RH2191, ,RH,Round Hill,Round Hill,,,,,,,,0.08336032,,,,<Null>,,,{93DFE943-C600-4E3B-906D-742BED106F9C},Closed,0.00154056531044022
36092,21347,RH2192, ,RH,Round Hill,Round Hill,,,,,,,,0.46983781,,,,<Null>,,,{8E6EF735-32D6-4B3D-B1BB-CB1395382510},Closed,0.0083317121679916
36093,21348,RH2193, ,RH,Round Hill,Round Hill,,,,,,,,0.57695618,,,,<Null>,,,{F0EC04DF-4B91-4B92-AA83-ECD7F6C815B7},Closed,0.0100440699311807
36094,21349,RH2194, ,RH,Round Hill,Round Hill,,,,,,,,0.1923813,,,,<Null>,,,{7B39827F-D308-48B4-9286-CA23ACAE6B30},Closed,0.00321892479959144
36095,21350,RH2197, ,RH,Round Hill,Round Hill,,,,,,,,0.02826207,,,,<Null>,,,{768ABF26-0480-49B7-9BC4-02071DEAEC53},Closed,0.000521630393149469
36096,21351,RH2198, ,RH,Round Hill,Round Hill,,,,,,,,0.03492051,,,,<Null>,,,{C7D7E879-E8DC-4865-AC38-0C654F1AD781},Closed,0.000574257877394474
36097,21352,RH2199, ,RH,Round Hill,Round Hill,,,,,,,,0.78257667,,,,<Null>,,,{9F91534D-B9B1-4889-9834-9AE3A6843732},Closed,0.0136241505198576
36098,21353,RH2200, ,RH,Round Hill,Round Hill,,,,,,,,0.19928026,,,,<Null>,,,{817C67D0-8B88-48F8-95D2-026224A6B741},Closed,0.00319546272941371
36099,21354,HH42063,Decommissioned Green,HH,Harrison Hills,Harrison Hills,<Null>,<Null>,,,,,<Null>,0.31878509,,,Moderate,<Null>,Dirt,No,{63DE64F5-56FA-4A7E-A223-2B8FF456B861},Closed,0.00570921853298409
36100,21355,RH2201, ,RH,Round Hill,Round Hill,,,,,,,,0.0529468,,,,<Null>,,,{1CDB48D0-8DB0-43FC-8CFF-6379B389355C},Closed,0.000908356668662722
36101,21356,RH2202, ,RH,Round Hill,Round Hill,,,,,,,,0.00918453,,,,<Null>,,,{DE0A5FA5-2E45-4A3B-A10B-55ED752AB458},Closed,0.000138937413244179
36102,21357,RH2203, ,RH,Round Hill,Round Hill,,,,,,,,0.02749196,,,,<Null>,,,{869D1D94-9304-46E2-958D-F74DAEFCE47F},Closed,0.000438278249386843
36103,21358,RH2204, ,RH,Round Hill,Round Hill,,,,,,,,0.03279434,,,,<Null>,,,{AC42397B-7A4C-4A39-A98A-1291011FEB5A},Closed,0.000551501918511978
36104,21359,RH2205, ,RH,Round Hill,Round Hill,,,,,,,,0.1140768,,,,<Null>,,,{F02589E7-96EE-4AED-93F4-AE0D1560C735},Closed,0.0017422700132346
36105,21360,RH2206, ,RH,Round Hill,Round Hill,,,,,,,,0.0174693,,,,<Null>,,,{AC0D1056-6D11-4EBE-92DF-645A712AC900},Closed,0.00025991961375862
36106,21361,RH2207, ,RH,Round Hill,Round Hill,,,,,,,,0.05408014,,,,<Null>,,,{908CD1E8-D046-4075-AD18-97302665FDF8},Closed,0.000852768444905537
36107,21362,RH2208, ,RH,Round Hill,Round Hill,,,,,,,,0.0211806,,,,<Null>,,,{71F2DBFD-86A4-4464-AD62-555E0C980182},Closed,0.000320017007323358
